urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,366632,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,366891,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,366970,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,366983,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,366986,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,369670,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,369678,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,369800,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,369900,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,369919,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,369926,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,371320,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,371356,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,371493,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,371582,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,371619,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,371649,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,373066,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,373113,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,373373,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,373465,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,373503,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,373543,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,375937,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,375972,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,376088,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,376182,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,376196,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,376202,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,378138,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,378171,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,378302,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,378382,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,378395,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,378438,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,380975,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,381015,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,381282,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,381361,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,381373,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,381381,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,383877,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,383912,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,384005,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,384055,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,384068,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,384076,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,385840,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,385874,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,385997,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,386087,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,386103,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,386143,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,387599,0,131072,0,0
